partID,productLine,prodCategory
part8c1fc89,linec1,Marketables
part8c24cc6,line4c,Liquids
part8c27c1c,linea3,Marketables
part8c3004b,linec1,Marketables
part8c30ff2,line39,Machines
part8c3b907,line2f,Machines
part8c3dde3,linec1,Marketables
part8c4728b,line49,Liquids
part8c4b668,line55,SpareParts
part8c4f65d,linea3,Marketables
part8c50585,line49,Liquids
part8c50bcb,linea3,Marketables
part8c5317e,linea3,Marketables
part8c53a17,line4c,Liquids
part8c5d934,linec1,Marketables
part8c5e000,linea3,Marketables
part8c5f411,line4b,Machines
part8c734ea,linec1,Marketables
part8c74406,line71,Machines
part8c79200,line55,SpareParts
part8c89474,line55,SpareParts
part8c985cf,lined6,Liquids
part8c98fc1,linec1,Marketables
part8ca5983,linea3,Marketables
part8ca6c83,line7a,Machines
part8cabac,linea3,Marketables
part8caf965,line55,SpareParts
part8cb8df1,line4c,Liquids
part8cba967,line55,SpareParts
part8cbefbf,line55,SpareParts
part8ccb299,line55,SpareParts
part8cdd046,line4c,Liquids
part8ce16f5,linec1,Marketables
part8cec377,line6d,Machines
part8cec65,line90,Machines
part8cf274f,line49,Liquids
part8d0a95f,linea3,Marketables
part8d135b2,line55,SpareParts
part8d14843,line5f,Machines
part8d1bd3e,line55,SpareParts
part8d260e9,line4c,Liquids
part8d269f3,linea3,Marketables
part8d3601d,line55,SpareParts
part8d3d5d1,line55,SpareParts
part8d4bed0,line55,SpareParts
part8d50914,line9b,Machines
part8d647d8,linea3,Marketables
part8d657a,lined6,Liquids
part8d68cbe,lineb8,Machines
part8d697d3,line60,Machines
part8d69acd,linea3,Marketables
part8d6dfc5,line49,Liquids
part8d7072d,lined6,Liquids
part8d73635,line49,Liquids
part8d7685f,linec1,Marketables
part8d78778,line49,Liquids
part8d7c04,line49,Liquids
part8d83648,linec1,Marketables
part8d8e756,line4b,Machines
part8d9592a,line9b,Machines
part8d9f015,line55,SpareParts
part8da98fa,linea3,Marketables
part8dbeebf,line55,SpareParts
part8dc09e3,line55,SpareParts
part8dc13ec,linea3,Marketables
part8dcbf4e,lined6,Liquids
part8dd014d,linec1,Marketables
part8dd359d,line49,Liquids
part8dd382c,lineb8,Machines
part8dd79a9,line61,Machines
part8dda236,linea3,Marketables
part8dde5db,linea3,Marketables
part8df27f2,linea3,Marketables
part8df5dc9,line55,SpareParts
part8df7a4f,line9b,Machines
part8dfa9a7,line6d,Machines
part8dfab,line55,SpareParts
part8dfb0bd,line4c,Liquids
part8dfc5c9,linec1,Marketables
part8e01d2d,line55,SpareParts
part8e055b6,lined6,Liquids
part8e0a66b,line4c,Liquids
part8e1a07e,lined6,Liquids
part8e1ac59,line4c,Liquids
part8e1da29,line55,SpareParts
part8e36f25,line90,Machines
part8e45d19,linec1,Marketables
part8e48c67,linea3,Marketables
part8e4d27a,linec1,Marketables
part8e500b6,linea3,Marketables
part8e51e1b,line4c,Liquids
part8e52999,line9b,Machines
part8e75096,linec1,Marketables
part8e7e06c,linec1,Marketables
part8e8b65f,lined6,Liquids
part8e8c9c9,linea3,Marketables
part8e8d7fc,lined6,Liquids
part8e8dec1,line9b,Machines
part8e94c28,linee2,Machines
part8e96a4b,lined6,Liquids
part8ea2a79,line55,SpareParts
part8eacdf4,linec1,Marketables
part8eaf301,linea3,Marketables
part8eb4076,linea3,Marketables
part8ebc185,line6d,Machines
part8ec0495,linea3,Marketables
part8ec059,lined6,Liquids
part8ec0d5a,lined6,Liquids
part8ec0d9f,line94,Machines
part8ec84a9,line55,SpareParts
part8ec8b95,linea3,Marketables
part8ed4c8,linea3,Marketables
part8edb774,line55,SpareParts
part8eddb10,linea3,Marketables
part8ee5dec,line49,Liquids
part8ee9d0b,line9b,Machines
part8ee9fb4,line60,Machines
part8eef5f,linea3,Marketables
part8ef5649,line49,Liquids
part8ef5c29,line49,Liquids
part8f05778,line55,SpareParts
part8f0876f,line55,SpareParts
part8f17f4c,line55,SpareParts
part8f18006,linec1,Marketables
part8f184af,line7a,Machines
part8f1f9b9,linec1,Marketables
part8f28945,linea3,Marketables
part8f2910b,linec1,Marketables
part8f2f819,linea3,Marketables
part8f34e74,lined6,Liquids
part8f38349,linea3,Marketables
part8f404a2,line49,Liquids
part8f40fec,line4c,Liquids
part8f492c3,line2f,Machines
part8f4e0f,line9b,Machines
part8f5cbea,line4b,Machines
part8f64eb4,linea3,Marketables
part8f671d8,line4b,Machines
part8f6764f,line49,Liquids
part8f6a89a,linea3,Marketables
part8f6e7c3,line4c,Liquids
part8f7433c,line49,Liquids
part8f7604d,linea3,Marketables
part8f8376c,line49,Liquids
part8f8889e,line9b,Machines
part8f8ad0f,linec1,Marketables
part8f9626e,line55,SpareParts
part8f9a969,line49,Liquids
part8f9d2fc,lined6,Liquids
part8fa0c5c,line9b,Machines
part8fa3374,line55,SpareParts
part8faa932,linea3,Marketables
part8fb0235,line49,Liquids
part8fb3398,line49,Liquids
part8fb9837,line49,Liquids
part8fba77,linea3,Marketables
part8fca8a9,line49,Liquids
part8fcc1f2,linec8,Machines
part8fd3cd2,line49,Liquids
part8fd6bb9,line55,SpareParts
part8fd88f8,line55,SpareParts
part8fe4c1a,line55,SpareParts
part8fe6c45,linec1,Marketables
part8fe7e4b,line55,SpareParts
part8fe9617,line94,Machines
part8feb8e2,line55,SpareParts
part8ff4ccc,line56,Machines
part8ffe05c,line49,Liquids
part8ffe706,line55,SpareParts
part90040e4,linea3,Marketables
part9004b6e,linea3,Marketables
part9004bb4,line55,SpareParts
part90082b1,line55,SpareParts
part900b7d7,line55,SpareParts
part900d960,lined6,Liquids
part900f3f4,line48,Machines
part901073b,linec1,Marketables
part9013bbf,line49,Liquids
part901475f,linec1,Marketables
part901b7d4,linec1,Marketables
part902a569,line55,SpareParts
part902bd8b,line4c,Liquids
part902e9d3,linea3,Marketables
part9032aff,lined6,Liquids
part90396be,linec1,Marketables
part903ca11,line4b,Machines
part903dc1a,line49,Liquids
part9049ac1,line49,Liquids
part904b78f,linea3,Marketables
part9065864,line55,SpareParts
part9069c39,line49,Liquids
part907037a,line55,SpareParts
part9072c98,lined6,Liquids
part9074b6f,line9b,Machines
part9075b49,linea3,Marketables
part9078171,line55,SpareParts
part9078a37,linea3,Marketables
part907b303,line55,SpareParts
part907c0d7,linea3,Marketables
part908356,line49,Liquids
part9089057,line9b,Machines
part90890b8,linea3,Marketables
part908d872,line55,SpareParts
part9098664,line55,SpareParts
part90994d,linec1,Marketables
part909c350,line55,SpareParts
part909d8d5,line55,SpareParts
part90aa7b,line60,Machines
part90afe43,line55,SpareParts
part90c1a67,line49,Liquids
part90c6ee6,line55,SpareParts
part90ce85a,linec1,Marketables
part90d1205,linea3,Marketables
part90e34e1,lined6,Liquids
part90ee34c,linec1,Marketables
part90efb5b,linea3,Marketables
part90f719a,line61,Machines
part90ffaf1,linec1,Marketables
part9100e03,line4b,Machines
part9103df5,lined6,Liquids
part9104110,linea3,Marketables
part91062ac,line55,SpareParts
part911f23d,linea3,Marketables
part91234f7,line49,Liquids
part912810e,line55,SpareParts
part912ae4c,line4b,Machines
part912be5f,linea3,Marketables
part913c4a6,line55,SpareParts
part913fd0,line55,SpareParts
part9143df7,line7a,Machines
part9146d41,line55,SpareParts
part914c198,linea3,Marketables
part914d47e,line6d,Machines
part9152ee0,linea3,Marketables
part9153f84,line49,Liquids
part9155cf7,linec1,Marketables
part915e25f,line9b,Machines
part915ee3a,line4c,Liquids
part9169fd4,line55,SpareParts
part916ad29,line55,SpareParts
part916b713,line61,Machines
part9178edc,line60,Machines
part917c505,line4b,Machines
part9180cbc,line49,Liquids
part9181400,linec1,Marketables
part918bd88,line55,SpareParts
part919073e,linea3,Marketables
part919ef9f,line55,SpareParts
part91a63b5,line9b,Machines
part91a6aaf,line49,Liquids
part91a7cf4,line60,Machines
part91c48c2,linec1,Marketables
part91c541a,lined6,Liquids
part91c6046,line55,SpareParts
part91c70af,line55,SpareParts
part91e0c4f,linea3,Marketables
part91e2565,line55,SpareParts
part91e4f7a,linea3,Marketables
part91e9d6e,linec1,Marketables
part91eb411,line4b,Machines
part91ec679,linec1,Marketables
part91f076e,linec1,Marketables
part91fc5b7,linec1,Marketables
part92015df,line55,SpareParts
part9206b,line7a,Machines
part920952c,line2f,Machines
part92136f3,linea3,Marketables
part92172c4,line4c,Liquids
part9217926,line55,SpareParts
part921c19a,line55,SpareParts
part9221d22,line4c,Liquids
part922761e,line4b,Machines
part922f2d5,linea3,Marketables
part9235ba8,line55,SpareParts
part9239a40,lined6,Liquids
part923f88c,line55,SpareParts
part924220d,line55,SpareParts
part9248827,line55,SpareParts
part9249eda,line61,Machines
part924b959,linec1,Marketables
part9253eb5,linea3,Marketables
part92555f,line55,SpareParts
part9256a94,lineb8,Machines
part9259836,lined6,Liquids
part925a734,linec1,Marketables
part9263c71,line4c,Liquids
part9264d02,linec1,Marketables
part926dad0,line94,Machines
part926ef3d,line55,SpareParts
part9270420,line2f,Machines
part9271719,line4b,Machines
part9276a40,line6d,Machines
part9281083,line55,SpareParts
part9282890,lined6,Liquids
part92843cd,linec1,Marketables
part9288872,line55,SpareParts
part9289936,linea3,Marketables
part928a3eb,lined6,Liquids
part928ce4c,line55,SpareParts
part928ef10,linec1,Marketables
part9293381,line55,SpareParts
part9296da0,line55,SpareParts
part929b30d,line49,Liquids
part92a2769,line49,Liquids
part92a7472,line4b,Machines
part92a96d1,linec1,Marketables
part92ad8d4,linec1,Marketables
part92b0a15,line2f,Machines
part92b16c5,line4b,Machines
part92b22ff,lined6,Liquids
part92b5398,lined6,Liquids
part92b560d,linea3,Marketables
part92b57c6,line55,SpareParts
part92b62f,line55,SpareParts
part92b97aa,linea3,Marketables
part92be7f5,line55,SpareParts
part92be8e0,line55,SpareParts
part92bed03,linea3,Marketables
part92bfade,linea3,Marketables
part92c2c4b,lined6,Liquids
part92c8360,lined6,Liquids
part92ca09b,line55,SpareParts
part92d2def,line55,SpareParts
part92d4cf7,line55,SpareParts
part92daea5,line55,SpareParts
part92dc59b,line55,SpareParts
part92dd511,line4b,Machines
part92e062e,linea3,Marketables
part92ef850,line55,SpareParts
part92f1b1a,line55,SpareParts
part92f2b6a,line55,SpareParts
part92f5d96,linec1,Marketables
part930121f,line49,Liquids
part930922e,linea3,Marketables
part930ed41,line60,Machines
part9311a33,linea3,Marketables
part931cb0e,linec1,Marketables
part9326081,line4c,Liquids
part93274b,line49,Liquids
part93396cc,linea3,Marketables
part9339706,line55,SpareParts
part9340957,line55,SpareParts
part9342483,linea3,Marketables
part9347be3,linea3,Marketables
part9348fc6,line55,SpareParts
part934fc5d,line4c,Liquids
part9352483,line9b,Machines
part9356454,line4c,Liquids
part935c953,line55,SpareParts
part935d722,line4b,Machines
part9361885,lined6,Liquids
part936a434,line49,Liquids
part936c258,linea3,Marketables
part936fe1d,line49,Liquids
part93710c7,line49,Liquids
part93760d2,line9b,Machines
part9383960,line9b,Machines
part93853de,line55,SpareParts
part938aeea,linec1,Marketables
part9391fed,line55,SpareParts
part9393363,lined6,Liquids
part9396a30,line60,Machines
part939d9c0,line55,SpareParts
part93a3d8b,line55,SpareParts
part93abf64,line55,SpareParts
part93af98b,line49,Liquids
part93b2f50,line49,Liquids
part93b9230,linea3,Marketables
part93c00b9,line49,Liquids
part93c0672,linec1,Marketables
part93c3817,linec1,Marketables
part93c3e59,linea3,Marketables
part93c7654,line55,SpareParts
part93caae,linea3,Marketables
part93cca7b,line6d,Machines
part93cd109,line2f,Machines
part93cd2d5,line55,SpareParts
part93ce060,lined6,Liquids
part93d494d,lined6,Liquids
part93e0dd6,lined6,Liquids
part93eb7ba,line9b,Machines
part93ec29e,line49,Liquids
part93ec558,line49,Liquids
part93ef866,line4c,Liquids
part93f2dab,line4c,Liquids
part93f8b41,line55,SpareParts
part93f9c0a,line55,SpareParts
part93fdf7d,line55,SpareParts
part9403fa9,linea3,Marketables
part940eed7,linea3,Marketables
part940ff0c,linea3,Marketables
part941a282,linea3,Marketables
part941e7b,line7a,Machines
part9425764,lined6,Liquids
part942606e,line55,SpareParts
part9427af9,line49,Liquids
part942813b,line55,SpareParts
part9435fe4,linec1,Marketables
part94442dd,linea3,Marketables
part944f2a1,linea3,Marketables
part945d6a1,linea3,Marketables
part9462eb0,linea3,Marketables
part9465344,lined6,Liquids
part9467853,line49,Liquids
part9467cc1,line4c,Liquids
part946e914,line4c,Liquids
part947aa32,line49,Liquids
part948065a,linea3,Marketables
part948077,line49,Liquids
part9484c98,line55,SpareParts
part948a457,line4c,Liquids
part948a4a0,line6d,Machines
part948c35b,line55,SpareParts
part948e15d,line55,SpareParts
part9492bfc,line55,SpareParts
part9492f96,line55,SpareParts
part9493df9,line4b,Machines
part9493ec6,lined6,Liquids
part94967e7,linec1,Marketables
part9499018,line55,SpareParts
part9499749,linec1,Marketables
part94a216b,linea3,Marketables
part94a54dd,linea3,Marketables
part94b2ac6,lineb8,Machines
part94c6d00,linea3,Marketables
part94c7e00,line49,Liquids
part94cc8fe,line4c,Liquids
part94d38a1,lined6,Liquids
part94d6c6a,line4c,Liquids
part94d921,line55,SpareParts
part94da757,line49,Liquids
part94de396,line55,SpareParts
part94e6c8a,line9b,Machines
part94ecb8e,line55,SpareParts
part94f0cc6,line55,SpareParts
part94f1f50,linea3,Marketables
part94f53bb,linec1,Marketables
part94f639c,linea3,Marketables
part94f6e46,line55,SpareParts
part94fa443,lined6,Liquids
part94fadfe,line49,Liquids
part94feae7,line55,SpareParts
part95043ed,line55,SpareParts
part950c904,line55,SpareParts
part950e2c9,linea3,Marketables
part9512c5f,line55,SpareParts
part951a209,lined6,Liquids
part9520c24,lined6,Liquids
part9525a65,line55,SpareParts
part9531692,lined6,Liquids
part953520f,line55,SpareParts
part9536eaa,linea3,Marketables
part953eb62,line55,SpareParts
part9540ce9,line4c,Liquids
part9544335,line9b,Machines
part954bf0a,line55,SpareParts
part9552bf2,line55,SpareParts
part955872b,lined6,Liquids
part9559bd5,linea3,Marketables
part9564c84,line55,SpareParts
part956925a,linea3,Marketables
part95696b,line49,Liquids
part9569bfa,line4c,Liquids
part956d294,line55,SpareParts
part957826e,linec1,Marketables
part9579f12,line55,SpareParts
part9580005,line49,Liquids
part95831e2,line55,SpareParts
part95833a7,linec1,Marketables
part9587f30,lined6,Liquids
part959a287,linec1,Marketables
part95a2c63,line55,SpareParts
part95a3063,linec1,Marketables
part95a53f5,line94,Machines
part95a66a1,linea3,Marketables
part95b5e3d,lined6,Liquids
part95b6e64,line49,Liquids
part95b7700,line9b,Machines
part95b90c0,line55,SpareParts
part95bc82f,line49,Liquids
part95c785a,line55,SpareParts
part95cc472,line49,Liquids
part95d7fab,linec1,Marketables
part95de01b,line55,SpareParts
part95e52f0,line49,Liquids
part95e7224,linec1,Marketables
part95e7b49,line55,SpareParts
part95e8023,lined6,Liquids
part95eb969,lined6,Liquids
part95ebe12,linea3,Marketables
part95f4037,linec1,Marketables
part95ffef5,linea3,Marketables
part9602a43,line55,SpareParts
part9607811,linec1,Marketables
part960ada1,linea3,Marketables
part960b10f,line55,SpareParts
part9616e81,linea3,Marketables
part961abd6,line55,SpareParts
part962868a,linec1,Marketables
part962fedb,line49,Liquids
part9633b0e,line9b,Machines
part963425a,line49,Liquids
part963ddf0,line55,SpareParts
part9648591,line94,Machines
part964a1a1,line55,SpareParts
part964edd4,linea3,Marketables
part96518bb,line55,SpareParts
part965a229,linec1,Marketables
part965aee9,line55,SpareParts
part966a61f,line55,SpareParts
part9670047,linea3,Marketables
part96789a4,line9b,Machines
part967913a,line9b,Machines
part9688446,line60,Machines
part96888f4,linea3,Marketables
part969452b,linea3,Marketables
part9694b31,line55,SpareParts
part96b2ac5,linea3,Marketables
part96b562c,line49,Liquids
part96bb98f,line55,SpareParts
part96c28d0,line55,SpareParts
part96caceb,line55,SpareParts
part96ccc3d,line55,SpareParts
part96cde99,line49,Liquids
part96d38c5,line4c,Liquids
part96d40e4,lined6,Liquids
part96d76c0,line71,Machines
part96e0c8f,line4b,Machines
part96e88d5,line55,SpareParts
part96ec67,line55,SpareParts
part96efc6,line39,Machines
part96f1a3a,linea3,Marketables
part96f866,line7a,Machines
part96fd016,line55,SpareParts
part96ff6cb,linea3,Marketables
part9709e20,line49,Liquids
part970f4c7,linea3,Marketables
part97122a1,line49,Liquids
part9719d3e,line55,SpareParts
part971fbf0,line55,SpareParts
part97241ea,line55,SpareParts
part972536f,line94,Machines
part972bfe4,linea3,Marketables
part972e08f,linec1,Marketables
part9735f62,linea3,Marketables
part973f405,line55,SpareParts
part9745b7c,line6d,Machines
part9748e13,line49,Liquids
part974bbf5,linea3,Marketables
part9751a3a,line55,SpareParts
part9762f82,line61,Machines
part9764a75,line55,SpareParts
part976ae20,line39,Machines
part976f829,linea3,Marketables
part978d490,linea3,Marketables
part978fd8c,line60,Machines
part97900b0,line55,SpareParts
part979030e,line49,Liquids
part979162c,linea3,Marketables
part979afcb,linec1,Marketables
part97a5769,linea3,Marketables
part97a7b1c,line55,SpareParts
part97a8617,linea3,Marketables
part97ac2e,line55,SpareParts
part97b5e65,line4b,Machines
part97b74ce,lined6,Liquids
part97b88fa,linec1,Marketables
part97daaa4,line56,Machines
part97dcb1a,line49,Liquids
part97e1d1c,linea3,Marketables
part97e493d,line49,Liquids
part97e971a,line56,Machines
part97e99ce,line55,SpareParts
part97ef1dd,linec1,Marketables
part97f89b4,linea3,Marketables
part97fb4bf,linec1,Marketables
part9804723,linec1,Marketables
part9805a38,linea3,Marketables
part98072cb,linea3,Marketables
part980dfd4,lined6,Liquids
part980e9bd,linea3,Marketables
part9810ad7,line55,SpareParts
part981db5b,linea3,Marketables
part981efb3,line49,Liquids
part9821c03,lined6,Liquids
part982f0b3,linec1,Marketables
part98316,linea3,Marketables
part9831d28,line49,Liquids
part9831f6c,line4c,Liquids
part98348fa,line49,Liquids
part983890f,line55,SpareParts
part9841fba,linee2,Machines
part984acb5,line94,Machines
part9853ea7,line55,SpareParts
part9855d6d,line55,SpareParts
part985b4f1,line55,SpareParts
part9869f7,lined6,Liquids
part986e5c8,lined6,Liquids
part986f877,linea3,Marketables
part9870fea,linec1,Marketables
part9875419,linec1,Marketables
part9876732,linea3,Marketables
part987b64c,linea3,Marketables
part987f16a,linea3,Marketables
part9883027,line55,SpareParts
part988853,linec1,Marketables
part988ddad,line55,SpareParts
part988ed2e,line94,Machines
part988f8dd,linec8,Machines
part9894cfb,linec1,Marketables
part9896d97,line55,SpareParts
part98a92de,line4c,Liquids
part98aa4af,line55,SpareParts
part98ad3c7,linea3,Marketables
part98ae795,line49,Liquids
part98b9b3a,linea3,Marketables
part98c1c48,line9b,Machines
part98c491b,line49,Liquids
part98c4eff,linea3,Marketables
part98c8ab2,line49,Liquids
part98c8b5d,linea3,Marketables
part98d0588,line9b,Machines
part98d07cc,linea3,Marketables
part98d3e4f,linea3,Marketables
part98dbd6c,line39,Machines
part98dd936,linea3,Marketables
part98e5821,linec1,Marketables
part98ed7aa,linea3,Marketables
part98f0f8e,line49,Liquids
part98fd97d,linec1,Marketables
part98ff7f9,line4c,Liquids
part98ffee3,line49,Liquids
part9900b8b,linec1,Marketables
part990a73c,line55,SpareParts
part990b6f2,line55,SpareParts
part99125a6,linec1,Marketables
part991288,linec1,Marketables
part9912ed9,line55,SpareParts
part991416b,linea3,Marketables
